message_id,date,sender_id,message
1158,2024-09-04 19:09:46+00:00,-1001447066276,"#ጳጉሜን_ለበጎ 

🩸ደም እንለግስ🩸፣ 
🫀ሕይወትን እንታደግ!

📅የጤና ወግ አመታዊ የደም ልገሳ ፕሮግራም ጳጉሜ 3 እና 4፣ ከብሔራዊ የደም ባንክ አገልግሎት ጋር በመተባበር
🩸እያንዳንዱ ጠብታ ዋጋ አለው፣ የእርስዎ ልገሳ ህይወትን ሊያድን ይችላል።🩸

🏫 📋✏️📚✒️ ደም መለገስ ባይችሉ ለስለእናት የበጎ አድራጎት ድርጅት ልጆች የትምህርት ቁሳቁሶችን  በመለገስ አስተዋፅኦ ያድርጉ።🙌🏾 

📍አድራሻ: ብሔራዊ የደም ባንክ ዋና መስሪያ ቤት ጤና ጥበቃ ሚኒስቴር ግቢ አጠገብ  🗺"
1157,2024-08-26 17:29:14+00:00,-1001447066276,"📍ቲንያ (ቆረቆር ፣ ጭርት ፣ ጥፍረ መጥምጥ )

▫️ቲንያ የፈንገስ  ኢንፌክሽን  አይነት ሲሆን በዋናነት ቆዳን ፣ ፀጉርን እና ጥፍርን ያጠቃል::

🔻ለበሽታው ተጋላጭ የሚያደርጉ ሁኔታዎች ምንድናቸው?

👉🏽 ይህ የቆዳ በሽታ ማንኛውንም ሰው ሊያጠቃ ይችላል ። ነገር ግን በይበልጥ በሽታን የመከላከል አቅም የሚያደክሙ ህመሞች ያለባቸው ሰዎችን በይበልጥ ሊጎዳ ይችላል ።
ከዚህ በተጨማሪ 
👉🏽 ዝቅተኛ የኑሮ ህኔታ ፣ እድሜ ፣ 
👉🏽 የተፋፈገ እና ሰው የበዛበት የኑሮ ሁኔታ ፣ የግል ንህጽናን ያለመጠበቅ      
👉🏽 የሰውነት በሽታ የመከላከል 
አቅም የሚቀንሱ መድሃኒቶችን መጠቀም

🔺የቲኒያ ፈንገስ አይነቶች በጥቂቱ

▫️ ቲንያ ካፒተስ(ቆረቆር):-በፀጉር ላይ የሚከሰት
 ▫️ቲንያ ኮርፖሪስ(ጭርት):-በሰውነት ቆዳ ላይ የሚከሰት
▫️ቲንያ ፔዲስ :- በእግር ላይ የሚከሰት
▫️ቲንያ ፋሼ :- የፊት ቆዳን የሚያጠቃ  
▫️ቲንያ አንጉየም – ጥፍረ መጥምጥ 
▫️ቲንያ ክሩሪስ :-ይህም በጭን እና በብልት አካባቢ የሚገኝ

🔻የቲንያ ምርመራ እና ህክምና ምን ይመስላል?

🔺የበሽታው መተላለፊያና መከላከያ መንገዶች ምንድናቸው?

♦️እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት 👉🏾እዚህ ይጫኑ።

♦️የቴሌግራም ቻናላችንን ለመቀላቀል 👉🏾 እዚህ ይጫኑ።"
1156,2024-08-21 21:45:26+00:00,-1001447066276,https://t.me/boost/yetenaweg
1155,2024-08-21 10:20:11+00:00,-1001447066276,
1154,2024-08-21 10:20:11+00:00,-1001447066276,
1153,2024-08-21 10:20:10+00:00,-1001447066276,
1152,2024-08-21 10:20:09+00:00,-1001447066276,
1151,2024-08-21 10:20:09+00:00,-1001447066276,"💥 ቅድመ እርግዝና ክትትል ማለት አንዲት ሴት ከማርገዟ በፊት ስለ አጠቃላይ የእርግዝናው ሒደትና ሊከሰቱ ስለሚችሉ ሁናቴዎች በጥልቀት የምትረዳበት ጊዜ ነው።

👉ይህ ሂደት ለራስና ለሚወለደው ልጅ ጤንነት ወሳኝ ነው።

👉 የቅድመ እርግዝና ክትትል ምን ምን ያካትታል?  

👉ቅድመ እርግዝና ክትትል አላማውና ጥቅሙ ምንድነው?

🔸ስለ ቅድመ እርግዝና ክትትል ዝርዝር መረጃዎች ለማግኘት እዚህ ይጫኑ 

🔸 ለበለጠ መረጃ 
https://yetenaweg.com/"
1150,2024-08-19 16:25:15+00:00,-1001447066276,
1149,2024-08-19 16:25:15+00:00,-1001447066276,ህክምናው እና መከላከያ መንገዶቹ ምን ይመስላሉ ?
